time_ms,temp_C,tec_pwm,pump_pwm,mode
1965078,13.13,64,75,PID
1967078,13.13,64,75,PID
1969078,13.13,64,75,PID
1971078,13.13,64,75,PID
1973078,13.13,64,75,PID
1975078,13.13,64,75,PID
1977078,13.13,64,75,PID
1979078,13.13,64,75,PID
1981078,13.13,64,75,PID
1983078,13.13,64,75,PID
1985078,13.13,64,75,PID
1987078,13.13,64,75,PID
1989078,13.13,64,75,PID
1991078,13.13,64,75,PID
1993078,13.13,64,75,PID
1995078,13.13,64,75,PID
1997078,13.13,64,75,PID
1999078,13.06,64,75,PID
2001078,13.06,64,75,PID
2003078,13.13,64,75,PID
2005078,13.06,64,75,PID
2007078,13.06,64,75,PID
2009078,13.13,64,75,PID
2011078,13.06,64,75,PID
2013078,13.06,64,75,PID
2015078,13.13,64,75,PID
2017078,13.06,64,75,PID
2019078,13.06,64,75,PID
2021078,13.06,64,75,PID
2023078,13.06,64,75,PID
2025078,13.06,64,75,PID
2027078,13.06,64,75,PID
2029078,13.06,64,75,PID
2031078,13.06,64,75,PID
2033078,13.06,64,75,PID
2035078,13.06,64,75,PID
2037078,13.06,64,75,PID
2039078,13.06,64,75,PID
2041078,13.06,64,75,PID
2043078,13.06,64,75,PID
2045078,13.06,64,75,PID
2049078,13.06,64,75,PID
2051078,13.06,64,75,PID
2053078,13.06,64,75,PID
2055078,13.06,64,75,PID
2057078,13.06,64,75,PID
2059078,13.06,64,75,PID
2061078,13.06,64,75,PID
2063078,13.06,64,75,PID
2065078,13.06,64,75,PID
2067078,13.06,64,75,PID
2069078,13.06,64,75,PID
2071078,13.06,64,75,PID
2073078,13.06,64,75,PID
2075078,13.06,64,75,PID
2077078,13.06,64,75,PID
2079078,13.06,64,75,PID
2081078,13.06,64,75,PID
2083078,13.06,64,75,PID
2085078,13.06,64,75,PID
2087078,13.06,64,75,PID
2089078,13.06,64,75,PID
2091078,13.06,64,75,PID
2093078,13.06,64,75,PID
2095078,13.06,64,75,PID
2097078,13.06,64,75,PID
2099078,13.06,64,75,PID
2101078,13.06,64,75,PID
2103078,13.0,64,75,PID
2105078,13.06,64,75,PID
2107078,13.0,64,75,PID
2109078,13.0,64,75,PID
2111078,13.06,64,75,PID
2113078,13.0,64,75,PID
2115078,13.0,64,75,PID
2117078,13.0,64,75,PID
2119078,13.06,64,75,PID
2121078,13.0,64,75,PID
2123078,13.0,64,75,PID
2125078,13.0,64,75,PID
2127078,13.0,64,75,PID
2129078,13.0,64,75,PID
2131078,13.0,64,75,PID
2133078,13.0,64,75,PID
2135078,13.0,64,75,PID
2137078,13.0,64,75,PID
2139078,13.0,64,75,PID
2141078,13.0,64,75,PID
2143078,13.0,64,75,PID
2145078,13.0,64,75,PID
2147078,13.0,64,75,PID
2149078,13.0,64,75,PID
2151078,13.0,64,75,PID
2153078,13.0,64,75,PID
2155078,13.0,64,75,PID
2157078,13.0,64,75,PID
2159078,13.0,64,75,PID
2161078,13.0,64,75,PID
2163078,13.0,64,75,PID
2165078,13.0,64,75,PID
2167078,13.0,64,75,PID
2169078,13.0,64,75,PID
2171078,13.0,64,75,PID
2173078,13.0,64,75,PID
2175078,13.0,64,75,PID
2177078,13.0,64,75,PID
2179078,13.0,64,75,PID
2181078,13.0,64,75,PID
2183078,13.0,64,75,PID
2185078,12.94,64,75,PID
2187078,13.0,64,75,PID
2189078,13.0,64,75,PID
2191078,13.0,64,75,PID
2193078,12.94,64,75,PID
2195078,13.0,64,75,PID
2197078,12.94,64,75,PID
2199078,12.94,64,75,PID
2201078,12.94,64,75,PID
2203078,12.94,64,75,PID
2205078,12.94,64,75,PID
2207078,12.94,64,75,PID
2209078,12.94,64,75,PID
2211078,12.94,64,75,PID
2213078,12.94,64,75,PID
2215078,12.94,64,75,PID
2217078,12.94,64,75,PID
2219078,12.94,64,75,PID
2221078,12.94,64,75,PID
2223078,12.94,64,75,PID
2225078,12.94,64,75,PID
2227078,12.94,64,75,PID
2229078,12.94,64,75,PID
2231078,12.94,64,75,PID
2233078,12.94,64,75,PID
2235078,12.94,64,75,PID
2237078,12.94,64,75,PID
2239078,12.94,64,75,PID
2241078,12.94,64,75,PID
2243078,12.94,64,75,PID
2245078,12.94,64,75,PID
2247078,12.94,64,75,PID
2249078,12.94,64,75,PID
2251078,12.94,64,75,PID
2253078,12.94,64,75,PID
2255078,12.94,64,75,PID
2257078,12.94,64,75,PID
2259078,12.94,64,75,PID
2261078,12.94,64,75,PID
2263078,12.94,64,75,PID
2265078,12.94,64,75,PID
2267078,12.94,64,75,PID
2269078,12.94,64,75,PID
2271078,12.94,64,75,PID
2273078,12.88,64,75,PID
2275078,12.88,64,75,PID
2277078,12.88,64,75,PID
2279078,12.88,64,75,PID
2281078,12.88,64,75,PID
2283078,12.88,64,75,PID
2285078,12.88,64,75,PID
2287078,12.88,64,75,PID
2289078,12.88,64,75,PID
2291078,12.88,64,75,PID
2293078,12.88,64,75,PID
2295078,12.88,64,75,PID
2297078,12.88,64,75,PID
2299078,12.88,64,75,PID
2301078,12.88,64,75,PID
2303078,12.88,64,75,PID
2305078,12.88,64,75,PID
2307078,12.88,64,75,PID
2309078,12.88,64,75,PID
2311078,12.88,64,75,PID
2313078,12.88,64,75,PID
2315078,12.88,64,75,PID
2317078,12.88,64,75,PID
2319078,12.88,64,75,PID
2321078,12.88,64,75,PID
2323078,12.88,64,75,PID
2325078,12.88,64,75,PID
2327078,12.88,64,75,PID
2329078,12.88,64,75,PID
2331078,12.88,64,75,PID
2333078,12.88,64,75,PID
2335078,12.88,64,75,PID
2337078,12.88,64,75,PID
2339078,12.88,64,75,PID
2341078,12.88,64,75,PID
2343078,12.88,64,75,PID
2345078,12.81,64,75,PID
2347078,12.88,64,75,PID
2349078,12.88,64,75,PID
2351078,12.88,64,75,PID
2353078,12.88,64,75,PID
2355078,12.88,64,75,PID
2357078,12.88,64,75,PID
2359078,12.88,64,75,PID
2361078,12.81,64,75,PID
2363078,12.81,64,75,PID
2365078,12.81,64,75,PID
2367078,12.81,64,75,PID
2369078,12.81,64,75,PID
2371078,12.81,64,75,PID
2373078,12.81,64,75,PID
2375078,12.81,64,75,PID
2377078,12.81,64,75,PID
2379078,12.81,64,75,PID
2381078,12.81,64,75,PID
2383078,12.81,64,75,PID
2385078,12.81,64,75,PID
2387078,12.81,64,75,PID
2389078,12.81,64,75,PID
2391078,12.81,64,75,PID
2393078,12.81,64,75,PID
2395078,12.81,64,75,PID
2397078,12.81,64,75,PID
2399078,12.81,64,75,PID
2401078,12.81,64,75,PID
2403078,12.81,64,75,PID
2405078,12.81,64,75,PID
2407078,12.81,64,75,PID
2409078,12.81,64,75,PID
2411078,12.81,64,75,PID
2413078,12.81,64,75,PID
2415078,12.81,64,75,PID
2417078,12.81,64,75,PID
2419078,12.81,64,75,PID
2421078,12.81,64,75,PID
2423078,12.81,64,75,PID
2425078,12.81,64,75,PID
2427078,12.81,64,75,PID
2429078,12.81,64,75,PID
2431078,12.81,64,75,PID
2433078,12.75,64,75,PID
2435078,12.81,64,75,PID
2437078,12.81,64,75,PID
2439078,12.75,64,75,PID
2441078,12.75,64,75,PID
2443078,12.75,64,75,PID
2445078,12.75,64,75,PID
2447078,12.75,64,75,PID
2449078,12.75,64,75,PID
2451078,12.75,64,75,PID
2453078,12.75,64,75,PID
2455078,12.75,64,75,PID
2457078,12.75,64,75,PID
2459078,12.75,64,75,PID
2461078,12.75,64,75,PID
2463078,12.75,64,75,PID
2465078,12.75,64,75,PID
2467078,12.75,64,75,PID
2469078,12.75,64,75,PID
2471078,12.75,64,75,PID
2473078,12.75,64,75,PID
2475078,12.75,64,75,PID
2477078,12.75,64,75,PID
2479078,12.75,64,75,PID
2481078,12.75,64,75,PID
2483078,12.75,64,75,PID
2485078,12.75,64,75,PID
2487078,12.75,64,75,PID
2489078,12.75,64,75,PID
2491078,12.75,64,75,PID
2493078,12.75,64,75,PID
2495078,12.75,64,75,PID
2497078,12.75,64,75,PID
2499078,12.75,64,75,PID
2503078,12.75,64,75,PID
2505078,12.75,64,75,PID
2507078,12.75,64,75,PID
2509078,12.75,64,75,PID
2511078,12.75,64,75,PID
2513078,12.75,64,75,PID
2515078,12.75,64,75,PID
2517078,12.69,64,75,PID
2519078,12.75,64,75,PID
2521078,12.75,64,75,PID
2523078,12.75,64,75,PID
2525078,12.69,64,75,PID
2527078,12.69,64,75,PID
2529078,12.69,64,75,PID
2531078,12.69,64,75,PID
2533078,12.69,64,75,PID
2535078,12.69,64,75,PID
2537078,12.69,64,75,PID
2539078,12.69,64,75,PID
2541078,12.69,64,75,PID
2543078,12.69,64,75,PID
2545078,12.69,64,75,PID
2547078,12.69,64,75,PID
2549078,12.69,64,75,PID
2551078,12.69,64,75,PID
2553078,12.69,64,75,PID
2555078,12.69,64,75,PID
2557078,12.69,64,75,PID
2559078,12.69,64,75,PID
2561078,12.69,64,75,PID
2563078,12.69,64,75,PID
2565078,12.69,64,75,PID
2567078,12.69,64,75,PID
2569078,12.69,64,75,PID
2571078,12.69,64,75,PID
2573078,12.69,64,75,PID
2575078,12.69,64,75,PID
2577078,12.69,64,75,PID
2579078,12.63,64,75,PID
2581078,12.69,64,75,PID
2583078,12.69,64,75,PID
2585078,12.69,64,75,PID
2587078,12.63,64,75,PID
2589078,12.69,64,75,PID
2591078,12.69,64,75,PID
2593078,12.69,64,75,PID
2595078,12.69,64,75,PID
2597078,12.63,64,75,PID
2599078,12.63,64,75,PID
2601078,12.63,64,75,PID
2603078,12.63,64,75,PID
2605078,12.69,64,75,PID
2607078,12.63,64,75,PID
2609078,12.63,64,75,PID
2611078,12.63,64,75,PID
2613078,12.63,64,75,PID
2615078,12.63,64,75,PID
2617078,12.63,64,75,PID
2619078,12.63,64,75,PID
2621078,12.63,64,75,PID
2623078,12.63,64,75,PID
2625078,12.63,64,75,PID
2627078,12.63,64,75,PID
2629078,12.63,64,75,PID
2631078,12.63,64,75,PID
2633078,12.63,64,75,PID
2635078,12.63,64,75,PID
2637078,12.63,64,75,PID
2639078,12.63,64,75,PID
2641078,12.63,64,75,PID
2643078,12.63,64,75,PID
2645078,12.63,64,75,PID
2647078,12.63,64,75,PID
2649078,12.63,64,75,PID
2651078,12.63,64,75,PID
2653078,12.63,64,75,PID
2655078,12.63,64,75,PID
2657078,12.63,64,75,PID
2659078,12.63,64,75,PID
2661078,12.63,64,75,PID
2663078,12.63,64,75,PID
2665078,12.63,64,75,PID
2667078,12.63,64,75,PID
2669078,12.63,64,75,PID
2671078,12.56,64,75,PID
2675078,12.63,64,75,PID
2677078,12.63,64,75,PID
2679078,12.56,64,75,PID
2681078,12.56,64,75,PID
2683078,12.56,64,75,PID
2685078,12.56,64,75,PID
2687078,12.56,64,75,PID
2689078,12.56,64,75,PID
2691078,12.56,64,75,PID
2693078,12.56,64,75,PID
2695078,12.56,64,75,PID
2697078,12.56,64,75,PID
2699078,12.56,64,75,PID
2701078,12.56,64,75,PID
2703078,12.56,64,75,PID
2705078,12.56,64,75,PID
2707078,12.56,64,75,PID
2709078,12.56,64,75,PID
2711078,12.56,64,75,PID
2713078,12.56,64,75,PID
2715078,12.56,64,75,PID
2717078,12.56,64,75,PID
2719078,12.56,64,75,PID
2721078,12.56,64,75,PID
2723078,12.56,64,75,PID
2725078,12.56,64,75,PID
2727078,12.56,64,75,PID
2729078,12.56,64,75,PID
2731078,12.56,64,75,PID
2733078,12.56,64,75,PID
2735078,12.56,64,75,PID
2737078,12.56,64,75,PID
2739078,12.56,64,75,PID
2741078,12.56,64,75,PID
2743078,12.56,64,75,PID
2745078,12.56,64,75,PID
2747078,12.56,64,75,PID
2749078,12.56,64,75,PID
2751078,12.56,64,75,PID
2753078,12.56,64,75,PID
2755078,12.56,64,75,PID
2757078,12.5,64,75,PID
2759078,12.56,64,75,PID
2761078,12.5,64,75,PID
2763078,12.5,64,75,PID
2765078,12.5,64,75,PID
2767078,12.5,64,75,PID
2769078,12.5,64,75,PID
2771078,12.5,64,75,PID
2773078,12.5,64,75,PID
2775078,12.5,64,75,PID
2777078,12.5,64,75,PID
2779078,12.5,64,75,PID
2781078,12.5,64,75,PID
2783078,12.5,64,75,PID
2785078,12.5,64,75,PID
2787078,12.5,64,75,PID
2789078,12.5,64,75,PID
2791078,12.5,64,75,PID
2793078,12.5,64,75,PID
2795078,12.5,64,75,PID
2797078,12.5,64,75,PID
2799078,12.5,64,75,PID
2801078,12.5,64,75,PID
2803078,12.5,64,75,PID
2805078,12.5,64,75,PID
2807078,12.5,64,75,PID
2809078,12.5,64,75,PID
2811078,12.5,64,75,PID
2813078,12.5,64,75,PID
2815078,12.5,64,75,PID
2817078,12.5,64,75,PID
2819078,12.5,64,75,PID
2821078,12.5,64,75,PID
2823078,12.5,64,75,PID
2825078,12.5,64,75,PID
2827078,12.5,64,75,PID
2829078,12.44,64,75,PID
2831078,12.44,64,75,PID
2833078,12.5,64,75,PID
2835078,12.44,64,75,PID
2837078,12.44,64,75,PID
2839078,12.44,64,75,PID
2841078,12.5,64,75,PID
2843078,12.44,64,75,PID
2845078,12.44,64,75,PID
2847078,12.44,64,75,PID
2849078,12.44,64,75,PID
2851078,12.44,64,75,PID
2853078,12.44,64,75,PID
2855078,12.44,64,75,PID
2857078,12.44,64,75,PID
2859078,12.44,64,75,PID
2861078,12.44,64,75,PID
2863078,12.44,64,75,PID
2865078,12.44,64,75,PID
2867078,12.44,64,75,PID
2869078,12.44,64,75,PID
2871078,12.44,64,75,PID
2873078,12.44,64,75,PID
2875078,12.44,64,75,PID
2877078,12.44,64,75,PID
2879078,12.44,64,75,PID
2881078,12.44,64,75,PID
2883078,12.44,64,75,PID
2885078,12.44,64,75,PID
2887078,12.44,64,75,PID
2889078,12.44,64,75,PID
2891078,12.44,64,75,PID
2893078,12.44,64,75,PID
2895078,12.44,64,75,PID
2897078,12.44,64,75,PID
2899078,12.44,64,75,PID
2901078,12.44,64,75,PID
2903078,12.44,64,75,PID
2905078,12.44,64,75,PID
2907078,12.44,64,75,PID
2909078,12.44,64,75,PID
2911078,12.38,64,75,PID
2913078,12.38,64,75,PID
2915078,12.44,64,75,PID
2917078,12.44,64,75,PID
2919078,12.38,64,75,PID
2921078,12.38,64,75,PID
2923078,12.38,64,75,PID
2925078,12.38,64,75,PID
2927078,12.38,64,75,PID
2929078,12.38,64,75,PID
2931078,12.38,64,75,PID
2933078,12.38,64,75,PID
2935078,12.38,64,75,PID
2937078,12.38,64,75,PID
2939078,12.38,64,75,PID
2941078,12.38,64,75,PID
2943078,12.38,64,75,PID
2945078,12.38,64,75,PID
2947078,12.38,64,75,PID
2949078,12.38,64,75,PID
2951078,12.38,64,75,PID
2953078,12.38,64,75,PID
2955078,12.38,64,75,PID
2957078,12.38,64,75,PID
2959078,12.38,64,75,PID
2961078,12.38,64,75,PID
2963078,12.38,64,75,PID
2965078,12.38,64,75,PID
2967078,12.38,64,75,PID
2969078,12.38,64,75,PID
2971078,12.38,64,75,PID
2973078,12.38,64,75,PID
2975078,12.38,64,75,PID
2977078,12.38,64,75,PID
2979078,12.38,64,75,PID
2981078,12.38,64,75,PID
2983078,12.38,64,75,PID
2985078,12.38,64,75,PID
2987078,12.38,64,75,PID
2989078,12.38,64,75,PID
2991078,12.38,64,75,PID
2993078,12.38,64,75,PID
2995078,12.38,64,75,PID
2997078,12.31,64,75,PID
2999078,12.38,64,75,PID
3001078,12.31,64,75,PID
3003078,12.38,64,75,PID
3005078,12.38,64,75,PID
3007078,12.31,64,75,PID
3009078,12.31,64,75,PID
3011078,12.38,64,75,PID
3013078,12.31,64,75,PID
3015078,12.31,64,75,PID
3017078,12.31,64,75,PID
3019078,12.31,64,75,PID
3021078,12.31,64,75,PID
3023078,12.31,64,75,PID
3025078,12.31,64,75,PID
3027078,12.31,64,75,PID
3029078,12.31,64,75,PID
3031078,12.31,64,75,PID
3033078,12.31,64,75,PID
3035078,12.31,64,75,PID
3037078,12.31,64,75,PID
3039078,12.31,64,75,PID
3041078,12.31,64,75,PID
3043078,12.31,64,75,PID
3045078,12.31,64,75,PID
3047078,12.31,64,75,PID
3049078,12.31,64,75,PID
3051078,12.31,64,75,PID
3053078,12.31,64,75,PID
3055078,12.31,64,75,PID
3057078,12.31,64,75,PID
3059078,12.31,64,75,PID
3061078,12.31,64,75,PID
3063078,12.31,64,75,PID
3065078,12.31,64,75,PID
3067078,12.31,64,75,PID
3069078,12.31,64,75,PID
3071078,12.31,64,75,PID
3073078,12.25,64,75,PID
3075078,12.31,64,75,PID
3077078,12.31,64,75,PID
3079078,12.25,64,75,PID
3081078,12.31,64,75,PID
3083078,12.25,64,75,PID
3085078,12.31,64,75,PID
3087078,12.25,64,75,PID
3089078,12.31,64,75,PID
3093078,12.25,64,75,PID
3095078,12.25,64,75,PID
3097078,12.25,64,75,PID
3099078,12.25,64,75,PID
3101078,12.31,64,75,PID
3103078,12.25,64,75,PID
3105078,12.25,64,75,PID
3107078,12.25,64,75,PID
3109078,12.25,64,75,PID
3111078,12.25,64,75,PID
3113078,12.25,64,75,PID
3115078,12.25,64,75,PID
3117078,12.25,64,75,PID
3119078,12.25,64,75,PID
3121078,12.25,64,75,PID
3123078,12.25,64,75,PID
3125078,12.25,64,75,PID
3127078,12.25,64,75,PID
3129078,12.25,64,75,PID
3131078,12.25,64,75,PID
3133078,12.25,64,75,PID
3135078,12.25,64,75,PID
3137078,12.25,64,75,PID
3139078,12.25,64,75,PID
3141078,12.25,64,75,PID
3143078,12.25,64,75,PID
3145078,12.25,64,75,PID
3147078,12.25,64,75,PID
3149078,12.25,64,75,PID
3151078,12.25,64,75,PID
3153078,12.25,64,75,PID
3155078,12.25,64,75,PID
3157078,12.25,64,75,PID
3159078,12.25,64,75,PID
3161078,12.25,64,75,PID
3163078,12.25,64,75,PID
3165078,12.19,64,75,PID
3167078,12.25,64,75,PID
3169078,12.19,64,75,PID
3171078,12.25,64,75,PID
3173078,12.25,64,75,PID
3175078,12.19,64,75,PID
3177078,12.19,64,75,PID
3179078,12.19,64,75,PID
3181078,12.19,64,75,PID
3183078,12.19,64,75,PID
3185078,12.19,64,75,PID
3187078,12.19,64,75,PID
3189078,12.19,64,75,PID
3191078,12.19,64,75,PID
3193078,12.19,64,75,PID
3195078,12.19,64,75,PID
3197078,12.19,64,75,PID
3199078,12.19,64,75,PID
3201078,12.19,64,75,PID
3203078,12.19,64,75,PID
3205078,12.19,64,75,PID
3207078,12.19,64,75,PID
3209078,12.19,64,75,PID
3211078,12.19,64,75,PID
3213078,12.19,64,75,PID
3215078,12.19,64,75,PID
3217078,12.19,64,75,PID
3219078,12.19,64,75,PID
3221078,12.19,64,75,PID
3223078,12.19,64,75,PID
3225078,12.19,64,75,PID
3227078,12.19,64,75,PID
3229078,12.19,64,75,PID
3231078,12.19,64,75,PID
3233078,12.19,64,75,PID
3235078,12.19,64,75,PID
3237078,12.19,64,75,PID
3239078,12.19,64,75,PID
3241078,12.19,64,75,PID
3243078,12.19,64,75,PID
3245078,12.19,64,75,PID
3247078,12.19,64,75,PID
3249078,12.19,64,75,PID
3251078,12.13,64,75,PID
3253078,12.19,64,75,PID
3255078,12.19,64,75,PID
3257078,12.19,64,75,PID
3259078,12.19,64,75,PID
3261078,12.13,64,75,PID
3263078,12.13,64,75,PID
3265078,12.13,64,75,PID
3267078,12.13,64,75,PID
3269078,12.19,64,75,PID
3271078,12.13,64,75,PID
3273078,12.13,64,75,PID
3275078,12.13,64,75,PID
3277078,12.13,64,75,PID
3279078,12.13,64,75,PID
3281078,12.13,64,75,PID
3283078,12.13,64,75,PID
3285078,12.13,64,75,PID
3287078,12.13,64,75,PID
3289078,12.13,64,75,PID
3291078,12.13,64,75,PID
3293078,12.13,64,75,PID
3295078,12.13,64,75,PID
3297078,12.13,64,75,PID
3299078,12.13,64,75,PID
3301078,12.13,64,75,PID
3303078,12.13,64,75,PID
3305078,12.13,64,75,PID
3307078,12.13,64,75,PID
3309078,12.13,64,75,PID
3311078,12.13,64,75,PID
3313078,12.13,64,75,PID
3315078,12.13,64,75,PID
3317078,12.13,64,75,PID
3319078,12.13,64,75,PID
3321078,12.13,64,75,PID
3323078,12.13,64,75,PID
3325078,12.13,64,75,PID
3327078,12.13,64,75,PID
3329078,12.13,64,75,PID
3331078,12.13,64,75,PID
3333078,12.13,64,75,PID
3335078,12.13,64,75,PID
3337078,12.13,64,75,PID
3339078,12.13,64,75,PID
3341078,12.13,64,75,PID
3343078,12.13,64,75,PID
3345078,12.13,64,75,PID
3347078,12.13,64,75,PID
3349078,12.13,64,75,PID
3353078,12.13,64,75,PID
3355078,12.13,64,75,PID
3357078,12.13,64,75,PID
3359078,12.13,64,75,PID
3361078,12.13,64,75,PID
3363078,12.13,64,75,PID
3365078,12.13,64,75,PID
3367078,12.13,64,75,PID
3369078,12.13,64,75,PID
3371078,12.13,64,75,PID
3373078,12.13,64,75,PID
3375078,12.13,64,75,PID
3377078,12.06,64,75,PID
3379078,12.06,64,75,PID
3381078,12.06,64,75,PID
3383078,12.13,64,75,PID
3385078,12.06,64,75,PID
3387078,12.06,64,75,PID
3389078,12.13,64,75,PID
3391078,12.06,64,75,PID
3393078,12.06,64,75,PID
3395078,12.06,64,75,PID
3397078,12.06,64,75,PID
3399078,12.06,64,75,PID
3401078,12.06,64,75,PID
3403078,12.06,64,75,PID
3405078,12.06,64,75,PID
3407078,12.06,64,75,PID
3409078,12.06,64,75,PID
3411078,12.06,64,75,PID
3413078,12.06,64,75,PID
3415078,12.06,64,75,PID
3417078,12.06,64,75,PID
3419078,12.06,64,75,PID
3421078,12.06,64,75,PID
3423078,12.06,64,75,PID
3425078,12.06,64,75,PID
3427078,12.06,64,75,PID
3429078,12.06,64,75,PID
3431078,12.06,64,75,PID
3433078,12.06,64,75,PID
3435078,12.06,64,75,PID
3437078,12.06,64,75,PID
3439078,12.06,64,75,PID
3441078,12.06,64,75,PID
3443078,12.06,64,75,PID
3445078,12.06,64,75,PID
3447078,12.06,64,75,PID
3449078,12.06,64,75,PID
3451078,12.06,64,75,PID
3453078,12.06,64,75,PID
3455078,12.06,64,75,PID
3457078,12.06,64,75,PID
3459078,12.06,64,75,PID
3461078,12.06,64,75,PID
3463078,12.06,64,75,PID
3465078,12.06,64,75,PID
3467078,12.0,64,75,PID
3469078,12.06,64,75,PID
3471078,12.06,64,75,PID
3473078,12.06,64,75,PID
3475078,12.06,64,75,PID
3477078,12.0,64,75,PID
3479078,12.06,64,75,PID
3481078,12.06,64,75,PID
3483078,12.0,64,75,PID
3485078,12.06,64,75,PID
3487078,12.06,64,75,PID
3489078,12.0,64,75,PID
3491078,12.06,64,75,PID
3493078,12.0,64,75,PID
3495078,12.0,64,75,PID
3497078,12.0,64,75,PID
3499078,12.0,64,75,PID
3501078,12.0,64,75,PID
3503078,12.0,64,75,PID
3505078,12.0,64,75,PID
3507078,12.0,64,75,PID
3509078,12.0,64,75,PID
3511078,12.0,64,75,PID
3513078,12.0,64,75,PID
3515078,12.0,64,75,PID
3517078,12.0,64,75,PID
3519078,12.0,64,75,PID
3521078,12.0,64,75,PID
3523078,12.0,64,75,PID
3525078,12.0,64,75,PID
3527078,12.0,64,75,PID
3529078,12.0,64,75,PID
3531078,12.0,64,75,PID
3533078,12.0,64,75,PID
3535078,12.0,64,75,PID
3537078,12.0,64,75,PID
3539078,12.0,64,75,PID
3541078,12.0,64,75,PID
3543078,12.0,64,75,PID
3545078,12.0,64,75,PID
3547078,12.0,64,75,PID
3549078,12.0,64,75,PID
3551078,12.0,64,75,PID
3553078,12.0,64,75,PID
3555078,12.0,64,75,PID
3557078,12.0,64,75,PID
3559078,12.0,64,75,PID
3561078,12.0,64,75,PID
3563078,12.0,64,75,PID
3565078,12.0,64,75,PID
3567078,12.0,64,75,PID
3569078,12.0,64,75,PID
3571078,12.0,64,75,PID
3573078,12.0,64,75,PID
3575078,12.0,64,75,PID
3577078,12.0,64,75,PID
3579078,12.0,64,75,PID
3581078,12.0,64,75,PID
3583078,12.0,64,75,PID
3585078,12.0,64,75,PID
3587078,12.0,64,75,PID
3589078,12.0,64,75,PID
3591078,12.0,64,75,PID
3593078,12.0,64,75,PID
3595078,12.0,64,75,PID
3597078,12.0,64,75,PID
3599078,12.0,64,75,PID
3601078,12.0,64,75,PID
3603078,12.0,64,75,PID
3605078,12.0,64,75,PID
3607078,12.0,64,75,PID
3609078,12.0,64,75,PID
3611078,11.94,64,75,PID
3613078,12.0,64,75,PID
3615078,11.94,64,75,PID
3617078,11.94,64,75,PID
3619078,12.0,64,75,PID
3621078,11.94,64,75,PID
3623078,12.0,64,75,PID
3625078,11.94,64,75,PID
3627078,11.94,64,75,PID
3629078,11.94,64,75,PID
3631078,12.0,64,75,PID
3633078,11.94,64,75,PID
3635078,11.94,64,75,PID
3637078,11.94,64,75,PID
3639078,11.94,64,75,PID
3641078,11.94,64,75,PID
3643078,11.94,64,75,PID
3645078,11.94,64,75,PID
3647078,11.94,64,75,PID
3649078,11.94,64,75,PID
3651078,11.94,64,75,PID
3653078,11.94,64,75,PID
3655078,11.94,64,75,PID
3657078,11.94,64,75,PID
3659078,11.94,64,75,PID
3661078,11.94,64,75,PID
3663078,11.94,64,75,PID
3665078,11.94,64,75,PID
3667078,11.94,64,75,PID
3669078,11.94,64,75,PID
3671078,11.94,64,75,PID
3673078,11.94,64,75,PID
3675078,11.94,64,75,PID
3677078,11.94,64,75,PID
3679078,11.94,64,75,PID
3681078,11.94,64,75,PID
3683078,11.94,64,75,PID
3685078,11.94,64,75,PID
3687078,11.94,64,75,PID
3689078,11.94,64,75,PID
3691078,11.94,64,75,PID
3693078,11.94,64,75,PID
3695078,11.94,64,75,PID
3697078,11.94,64,75,PID
3699078,11.94,64,75,PID
3701078,11.94,64,75,PID
3703078,11.94,64,75,PID
3705078,11.94,64,75,PID
3707078,11.94,64,75,PID
3711078,11.94,64,75,PID
3713078,11.94,64,75,PID
3715078,11.94,64,75,PID
3717078,11.94,64,75,PID
3719078,11.88,64,77,PID
3721078,11.94,64,75,PID
3723078,11.94,64,75,PID
3725078,11.94,64,75,PID
3727078,11.94,64,75,PID
3729078,11.94,64,75,PID
3731078,11.94,64,75,PID
3733078,11.88,64,77,PID
3735078,11.88,64,77,PID
3737078,11.88,64,77,PID
3739078,11.88,64,77,PID
3741078,11.94,64,75,PID
3743078,11.88,64,77,PID
3745078,11.88,64,77,PID
3747078,11.88,64,77,PID
3749078,11.88,64,77,PID
3751078,11.94,64,75,PID
3753078,11.88,64,77,PID
3755078,11.88,64,77,PID
3757078,11.88,64,77,PID
3759078,11.88,64,77,PID
3761078,11.88,64,77,PID
3763078,11.88,64,77,PID
3765078,11.88,64,77,PID
3767078,11.88,64,77,PID
3769078,11.88,64,77,PID
3771078,11.88,64,77,PID
3773078,11.88,64,77,PID
3775078,11.88,64,77,PID
3777078,11.88,64,77,PID
3779078,11.88,64,77,PID
3781078,11.88,64,77,PID
3783078,11.88,64,77,PID
3785078,11.88,64,77,PID
3787078,11.88,64,77,PID
3789078,11.88,64,77,PID
3791078,11.88,64,77,PID
3793078,11.88,64,77,PID
3795078,11.88,64,77,PID
3797078,11.88,64,77,PID
3799078,11.88,64,77,PID
3801078,11.88,64,77,PID
3803078,11.88,64,77,PID
3805078,11.88,64,77,PID
3807078,11.88,64,77,PID
3809078,11.88,64,77,PID
3811078,11.88,64,77,PID
3813078,11.88,64,77,PID
3815078,11.88,64,77,PID
3817078,11.88,64,77,PID
3819078,11.88,64,77,PID
3821078,11.88,64,77,PID
3823078,11.88,64,77,PID
3825078,11.88,64,77,PID
3827078,11.88,64,77,PID
3829078,11.88,64,77,PID
3831078,11.88,64,77,PID
3833078,11.88,64,77,PID
3835078,11.88,64,77,PID
3837078,11.88,64,77,PID
