time_ms,temp_C,tec_pwm,pump_pwm,mode,setpoint,created
14402106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:07.804196
14407106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:12.804088
14412106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:17.803747
14417106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:22.806078
14422106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:27.804102
14427106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:32.803300
14432106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:37.839716
14437106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:42.803046
14442106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:47.806568
14447106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:52.808535
14452106,18.0,64,147,MODE3,18.0,2026-06-04T12:45:57.802764
14457106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:02.807657
14462106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:07.802583
14467106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:12.801256
14472106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:17.802181
14477106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:22.805358
14482106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:27.807353
14487106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:32.800096
14492106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:37.809162
14497106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:42.802473
14502106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:47.803727
14507106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:52.802463
14512106,18.0,64,147,MODE3,18.0,2026-06-04T12:46:57.802196
14517106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:02.800917
14522106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:07.807829
14527106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:12.799244
14532106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:17.805857
14537106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:22.805636
14542106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:27.802273
14547106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:32.799860
14552106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:37.799828
14557106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:42.801675
14562106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:47.799170
14567106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:52.799573
14572106,18.0,64,147,MODE3,18.0,2026-06-04T12:47:57.799398
14577106,18.0,64,147,MODE3,18.0,2026-06-04T12:48:02.803205
