time_ms,temp_C,peltier_pwm,pump_pwm
6292685,18.56,153,128
6295352,18.56,153,128
6298019,18.56,153,128
6300686,18.56,153,128
6303353,18.56,153,128
6306020,18.56,153,128
6308687,18.56,153,128
6311354,18.56,153,128
6314021,18.56,153,128
6316688,18.56,153,128
6319355,18.56,153,128
6322022,18.56,153,128
6324482,18.56,153,128
6327149,18.56,153,128
6329816,18.56,153,128
6332483,18.56,153,128
6335150,18.56,153,128
6337817,18.56,153,128
6340484,18.56,153,128
6343151,18.56,153,128
6345818,18.56,153,128
6348485,18.5,153,128
6351152,18.56,153,128
6353819,18.5,153,128
6356486,18.5,153,128
6359153,18.56,153,128
6361820,18.5,153,128
6364487,18.5,153,128
6367154,18.5,153,128
6369821,18.56,153,128
6372488,18.5,153,128
6375155,18.5,153,128
6377822,18.5,153,128
6380489,18.5,153,128
6383156,18.5,153,128
6385823,18.5,153,128
6388490,18.5,153,128
6391157,18.5,153,128
6393824,18.5,153,128
6396491,18.5,153,128
6399158,18.5,153,128
6401825,18.5,153,128
6404492,18.5,153,128
6407159,18.5,153,128
6409826,18.5,153,128
6412493,18.5,153,128
6415160,18.5,153,128
6417827,18.5,153,128
6420494,18.5,153,128
6423161,18.5,153,128
6425828,18.5,153,128
6428495,18.5,153,128
6431162,18.5,153,128
6433829,18.5,153,128
6436496,18.5,153,128
6439163,18.5,153,128
6441830,18.5,153,128
6444497,18.5,153,128
6447164,18.5,153,128
6449831,18.5,153,128
6452498,18.5,153,128
6455165,18.5,153,128
6457832,18.5,153,128
6460499,18.5,153,128
6463166,18.5,153,128
6465833,18.5,153,128
6468500,18.5,153,128
6471167,18.5,153,128
6473834,18.5,153,128
6476501,18.5,153,128
6479168,18.5,153,128
6481835,18.5,153,128
6484502,18.5,153,128
6487169,18.5,153,128
6489836,18.5,153,128
6492503,18.5,153,128
6495170,18.5,153,128
6497837,18.5,153,128
6500504,18.5,153,128
6503171,18.5,153,128
6505838,18.5,153,128
6508505,18.5,153,128
6511172,18.5,153,128
6513839,18.5,153,128
6516506,18.5,153,128
6519173,18.5,153,128
6521840,18.5,153,128
6524507,18.5,153,128
6527174,18.5,153,128
6529841,18.5,153,128
6532508,18.5,153,128
6535175,18.44,153,128
6537842,18.5,153,128
6540509,18.44,153,128
6543176,18.5,153,128
6545843,18.5,153,128
6548510,18.44,153,128
6551177,18.5,153,128
6553844,18.5,153,128
6556511,18.44,153,128
6559178,18.44,153,128
6561845,18.44,153,128
6564512,18.44,153,128
6567179,18.44,153,128
6569846,18.44,153,128
6572513,18.44,153,128
6575180,18.44,153,128
6577847,18.44,153,128
6580514,18.44,153,128
6583181,18.44,153,128
6585848,18.44,153,128
6588515,18.44,153,128
6591182,18.44,153,128
6593849,18.44,153,128
6596516,18.44,153,128
6599183,18.44,153,128
6601850,18.44,153,128
6604517,18.44,153,128
6607184,18.44,153,128
6609851,18.44,153,128
6612518,18.44,153,128
6615185,18.44,153,128
6617852,18.44,153,128
6620519,18.44,153,128
6623186,18.44,153,128
6625853,18.44,153,128
6628520,18.44,153,128
6631187,18.44,153,128
6633854,18.44,153,128
6636521,18.44,153,128
6639188,18.44,153,128
6641855,18.44,153,128
6644522,18.44,153,128
6647189,18.44,153,128
6649856,18.44,153,128
6652523,18.44,153,128
6655190,18.44,153,128
6657857,18.44,153,128
6660524,18.44,153,128
6663191,18.44,153,128
6665858,18.44,153,128
6668525,18.44,153,128
6671192,18.44,153,128
6673859,18.44,153,128
6676526,18.44,153,128
6679193,18.44,153,128
6681860,18.44,153,128
6684527,18.44,153,128
6687194,18.37,153,128
6689861,18.44,153,128
6692528,18.44,153,128
6695195,18.44,153,128
6697862,18.44,153,128
6700529,18.44,153,128
6703196,18.44,153,128
6705863,18.44,153,128
6708530,18.37,153,128
6711197,18.44,153,128
6713864,18.44,153,128
6716531,18.44,153,128
6719198,18.44,153,128
6721865,18.44,153,128
6724532,18.37,153,128
6727199,18.37,153,128
6729866,18.44,153,128
6732533,18.44,153,128
6735200,18.37,153,128
6737867,18.37,153,128
6740534,18.44,153,128
6743201,18.37,153,128
6745868,18.37,153,128
6748535,18.37,153,128
6751202,18.37,153,128
6753869,18.37,153,128
6756536,18.37,153,128
6759203,18.37,153,128
6761870,18.37,153,128
6764537,18.37,153,128
6767204,18.37,153,128
6769871,18.37,153,128
6772538,18.37,153,128
6775205,18.37,153,128
6777872,18.37,153,128
6780539,18.37,153,128
6783206,18.37,153,128
6785873,18.37,153,128
6788540,18.37,153,128
6791207,18.37,153,128
6793874,18.37,153,128
6796541,18.37,153,128
6799208,18.37,153,128
6801875,18.37,153,128
6804542,18.37,153,128
6807209,18.37,153,128
6809876,18.37,153,128
6812543,18.37,153,128
6815210,18.37,153,128
6817877,18.37,153,128
6820544,18.37,153,128
6823211,18.37,153,128
6825878,18.37,153,128
6828545,18.37,153,128
6831212,18.37,153,128
6833879,18.37,153,128
6836546,18.37,153,128
6839213,18.37,153,128
6841880,18.37,153,128
6844547,18.37,153,128
6847214,18.37,153,128
6849881,18.37,153,128
6852548,18.37,153,128
6855215,18.37,153,128
6857882,18.37,153,128
6860549,18.37,153,128
6863216,18.37,153,128
6865883,18.37,153,128
6868550,18.37,153,128
6871217,18.37,153,128
6873884,18.37,153,128
6876551,18.37,153,128
6879218,18.37,153,128
6881885,18.37,153,128
6884552,18.37,153,128
6887219,18.37,153,128
6889886,18.37,153,128
6892553,18.37,153,128
6895220,18.37,153,128
6897887,18.37,153,128
6900554,18.37,153,128
6903221,18.37,153,128
6905888,18.37,153,128
6908555,18.37,153,128
6911222,18.37,153,128
6913889,18.37,153,128
6916556,18.37,153,128
6919223,18.37,153,128
6921890,18.37,153,128
6924557,18.37,153,128
6927224,18.37,153,128
6929891,18.31,153,128
6932558,18.31,153,128
6935225,18.37,153,128
6937892,18.37,153,128
6940559,18.37,153,128
6943226,18.31,153,128
6945893,18.31,153,128
6948560,18.31,153,128
6951227,18.31,153,128
6953894,18.37,153,128
6956561,18.31,153,128
6959228,18.31,153,128
6961895,18.31,153,128
6964562,18.31,153,128
6967229,18.31,153,128
6969896,18.31,153,128
6972563,18.31,153,128
6975230,18.37,153,128
6977897,18.31,153,128
6980564,18.31,153,128
6983231,18.31,153,128
6985898,18.31,153,128
6988565,18.31,153,128
6991232,18.31,153,128
6993899,18.31,153,128
6996566,18.31,153,128
6999233,18.31,153,128
7001900,18.31,153,128
7004567,18.31,153,128
7007234,18.31,153,128
7009901,18.31,153,128
7012568,18.31,153,128
7015235,18.31,153,128
7017902,18.31,153,128
7020569,18.31,153,128
7023236,18.31,153,128
7025903,18.31,153,128
7028570,18.31,153,128
7031237,18.31,153,128
7033904,18.31,153,128
7036571,18.31,153,128
7039238,18.31,153,128
7041905,18.31,153,128
7044572,18.31,153,128
7047239,18.31,153,128
7049906,18.31,153,128
7052573,18.31,153,128
7055240,18.31,153,128
7057344,18.31,153,128
7060011,18.31,153,128
7062678,18.31,153,128
7065345,18.31,153,128
7068012,18.31,153,128
7070108,18.31,153,128
7072775,18.31,153,128
7075442,18.31,153,128
7078109,18.31,153,128
7080776,18.31,153,128
7083443,18.31,153,128
7086110,18.31,153,128
7088777,18.31,153,128
7091444,18.31,153,128
7094111,18.31,153,128
7096778,18.31,153,128
7099445,18.31,153,128
7102112,18.31,153,128
7104779,18.31,153,128
7107446,18.31,153,128
7110113,18.31,153,128
7112780,18.31,153,128
7115447,18.31,153,128
7117748,18.31,153,128
7120415,18.31,153,128
7123082,18.31,153,128
7125749,18.31,153,128
7128416,18.31,153,128
7130640,18.31,153,128
7133307,18.31,153,128
7135974,18.31,153,128
7138641,18.31,153,128
7141308,18.31,153,128
7143975,18.31,153,128
7146642,18.31,153,128
7149309,18.31,153,128
7151976,18.31,153,128
7154643,18.31,153,128
7157310,18.31,153,128
7159977,18.31,153,128
7162644,18.31,153,128
7165311,18.31,153,128
7167978,18.31,153,128
7170645,18.25,153,128
7173312,18.31,153,128
7175979,18.31,153,128
7178646,18.31,153,128
7181313,18.25,153,128
7183980,18.25,153,128
7186647,18.31,153,128
7189314,18.31,153,128
7191981,18.25,153,128
7194648,18.31,153,128
7197315,18.31,153,128
7199982,18.31,153,128
7202649,18.31,153,128
7205316,18.25,153,128
7207983,18.31,153,128
7210650,18.25,153,128
7213317,18.25,153,128
7215984,18.31,153,128
7218651,18.31,153,128
7221318,18.25,153,128
7223985,18.25,153,128
7226652,18.25,153,128
7229319,18.25,153,128
7231986,18.25,153,128
7234653,18.25,153,128
7237320,18.25,153,128
7239987,18.25,153,128
7242654,18.25,153,128
7245321,18.25,153,128
7247988,18.25,153,128
7250655,18.25,153,128
7253322,18.25,153,128
7255989,18.25,153,128
7258656,18.25,153,128
7261323,18.25,153,128
7263990,18.25,153,128
7266356,18.25,153,128
7269023,18.25,153,128
7271690,18.25,153,128
7274357,18.25,153,128
7277024,18.25,153,128
7279691,18.25,153,128
7282358,18.25,153,128
7285025,18.25,153,128
7287692,18.25,153,128
7290359,18.25,153,128
7293026,18.25,153,128
7295693,18.25,153,128
7298360,18.25,153,128
7301027,18.25,153,128
7303694,18.25,153,128
7306361,18.25,153,128
7309028,18.25,153,128
7311695,18.25,153,128
7314362,18.25,153,128
7317029,18.25,153,128
7319696,18.25,153,128
7322363,18.25,153,128
7325030,18.25,153,128
7327697,18.25,153,128
7330364,18.25,153,128
7333031,18.25,153,128
7335698,18.25,153,128
7338365,18.25,153,128
7341032,18.25,153,128
7343699,18.25,153,128
7346366,18.25,153,128
7349033,18.25,153,128
7351700,18.25,153,128
7354367,18.25,153,128
7357034,18.25,153,128
7359701,18.25,153,128
7362368,18.25,153,128
7365035,18.25,153,128
7367702,18.25,153,128
7370369,18.25,153,128
7373036,18.19,153,128
7375703,18.25,153,128
7378370,18.25,153,128
7381037,18.25,153,128
7383704,18.25,153,128
7386371,18.19,153,128
7389038,18.25,153,128
7391705,18.19,153,128
7394372,18.19,153,128
7397039,18.19,153,128
7399706,18.25,153,128
7402373,18.25,153,128
7405040,18.25,153,128
7407707,18.19,153,128
7410374,18.19,153,128
7413041,18.19,153,128
7415242,18.19,153,128
7417909,18.19,153,128
7420576,18.19,153,128
7423243,18.19,153,128
7425910,18.19,153,128
7428577,18.19,153,128
7431244,18.19,153,128
7433911,18.19,153,128
7436578,18.19,153,128
7439245,18.19,153,128
7441912,18.19,153,128
7444579,18.19,153,128
7447246,18.19,153,128
7449913,18.19,153,128
7452580,18.19,153,128
7455247,18.19,153,128
7457914,18.19,153,128
7460078,18.19,153,128
7462745,18.19,153,128
7465412,18.19,153,128
7468079,18.19,153,128
7470746,18.19,153,128
7473413,18.19,153,128
7476080,18.19,153,128
7478747,18.19,153,128
7481414,18.19,153,128
7484081,18.19,153,128
7486748,18.19,153,128
7489298,18.19,153,128
7491965,18.19,153,128
7494632,18.19,153,128
7497299,18.19,153,128
7499966,18.19,153,128
7502633,18.19,153,128
7505300,18.19,153,128
7507967,18.19,153,128
7510634,18.19,153,128
7513301,18.19,153,128
7515968,18.19,153,128
7518635,18.19,153,128
7521302,18.19,153,128
7523969,18.19,153,128
7526636,18.19,153,128
7529303,18.19,153,128
7531970,18.19,153,128
7534637,18.19,153,128
7537304,18.19,153,128
7539971,18.19,153,128
7542638,18.19,153,128
7545305,18.19,153,128
7547972,18.19,153,128
7550639,18.19,153,128
7553306,18.19,153,128
7555973,18.19,153,128
7558640,18.19,153,128
7561307,18.19,153,128
7563974,18.19,153,128
7566641,18.19,153,128
7569308,18.19,153,128
7571975,18.19,153,128
7574642,18.19,153,128
7577309,18.19,153,128
7579976,18.19,153,128
7582643,18.19,153,128
7585310,18.19,153,128
7587977,18.19,153,128
7590644,18.19,153,128
7593311,18.12,153,128
7595978,18.19,153,128
7598645,18.12,153,128
7601312,18.19,153,128
7603979,18.19,153,128
7606646,18.19,153,128
7609313,18.19,153,128
7611980,18.12,153,128
7614647,18.12,153,128
7617314,18.12,153,128
7619981,18.12,153,128
7622648,18.12,153,128
7625315,18.19,153,128
7627982,18.19,153,128
7630649,18.19,153,128
7633316,18.19,153,128
7635983,18.12,153,128
7638650,18.12,153,128
7641317,18.19,153,128
7643984,18.12,153,128
7646651,18.12,153,128
7649318,18.19,153,128
7651985,18.12,153,128
7654652,18.12,153,128
7657319,18.12,153,128
7659986,18.12,153,128
7662653,18.12,153,128
7665320,18.12,153,128
7667987,18.12,153,128
7670654,18.12,153,128
7673321,18.12,153,128
7675988,18.12,153,128
7678655,18.12,153,128
7681322,18.12,153,128
7683989,18.12,153,128
7686656,18.12,153,128
7689323,18.12,153,128
7691990,18.12,153,128
7694657,18.12,153,128
7697324,18.12,153,128
7699991,18.12,153,128
7702658,18.12,153,128
7705325,18.12,153,128
7707992,18.12,153,128
7710659,18.12,153,128
7713326,18.12,153,128
7715993,18.12,153,128
7718660,18.12,153,128
7721327,18.12,153,128
7723994,18.12,153,128
7726661,18.12,153,128
7729328,18.12,153,128
7731995,18.12,153,128
7734662,18.12,153,128
7737329,18.12,153,128
7739996,18.12,153,128
7742663,18.12,153,128
7745330,18.12,153,128
7747997,18.12,153,128
7750664,18.12,153,128
7753331,18.12,153,128
7755998,18.12,153,128
7758665,18.12,153,128
7761332,18.12,153,128
7763999,18.12,153,128
7766666,18.12,153,128
7768853,18.12,153,128
7771520,18.12,153,128
7774187,18.12,153,128
7776854,18.12,153,128
7779521,18.12,153,128
7782188,18.12,153,128
7784855,18.12,153,128
7787522,18.12,153,128
7790189,18.12,153,128
7792856,18.12,153,128
7795523,18.12,153,128
7798190,18.12,153,128
7800857,18.12,153,128
7803524,18.12,153,128
7806191,18.12,153,128
7808858,18.12,153,128
7811525,18.12,153,128
7814192,18.12,153,128
7816859,18.12,153,128
7819526,18.12,153,128
7821713,18.12,153,128
7824380,18.12,153,128
7827047,18.12,153,128
7829714,18.12,153,128
7832381,18.12,153,128
7835048,18.12,153,128
7837715,18.12,153,128
7840382,18.12,153,128
7843049,18.12,153,128
7845716,18.12,153,128
7848383,18.12,153,128
7851050,18.12,153,128
7853717,18.12,153,128
7856384,18.12,153,128
7859051,18.12,153,128
7861718,18.06,153,128
7864385,18.06,153,128
7867052,18.12,153,128
7869719,18.06,153,128
7872386,18.12,153,128
7875053,18.12,153,128
7877720,18.12,153,128
7880387,18.06,153,128
7883054,18.06,153,128
7885721,18.06,153,128
7888388,18.12,153,128
7891055,18.06,153,128
7893722,18.06,153,128
7896389,18.12,153,128
7899056,18.06,153,128
7901723,18.12,153,128
7904390,18.06,153,128
7907057,18.06,153,128
7909724,18.06,153,128
7912391,18.06,153,128
7915058,18.06,153,128
7917725,18.06,153,128
7920392,18.06,153,128
7923059,18.06,153,128
7925726,18.06,153,128
7928393,18.06,153,128
7931060,18.06,153,128
7933727,18.06,153,128
7936394,18.06,153,128
7939061,18.06,153,128
7941728,18.06,153,128
7944395,18.06,153,128
7947062,18.06,153,128
7949729,18.06,153,128
7952396,18.06,153,128
7955063,18.06,153,128
7957730,18.06,153,128
7960397,18.06,153,128
7963064,18.06,153,128
7965731,18.06,153,128
7968398,18.06,153,128
7971065,18.06,153,128
7973732,18.06,153,128
7976399,18.06,153,128
7979066,18.06,153,128
7981733,18.06,153,128
7984400,18.06,153,128
7986448,18.06,153,128
7989115,18.06,153,128
7991782,18.06,153,128
7994449,18.06,153,128
7997116,18.06,153,128
7999783,18.06,153,128
8002450,18.06,153,128
8005117,18.06,153,128
8007784,18.06,153,128
8010451,18.06,153,128
8013118,18.06,153,128
8015785,18.06,153,128
8018452,18.06,153,128
8021119,18.06,153,128
8023786,18.06,153,128
8026453,18.06,153,128
8029120,18.06,153,128
8031787,18.06,153,128
8034454,18.06,153,128
8037121,18.06,153,128
8039788,18.06,153,128
8042455,18.06,153,128
8045122,18.06,153,128
8047789,18.06,153,128
8050456,18.06,153,128
8053123,18.06,153,128
8055790,18.06,153,128
8058457,18.06,153,128
8061124,18.06,153,128
8063791,18.06,153,128
8066458,18.06,153,128
8069125,18.06,153,128
8071792,18.06,153,128
8074459,18.06,153,128
8077126,18.06,153,128
8079793,18.06,153,128
8082460,18.06,153,128
8085127,18.06,153,128
8087794,18.06,153,128
8090461,18.06,153,128
8093128,18.06,153,128
8095795,18.06,153,128
8098462,18.06,153,128
8101129,18.0,153,128
8103796,18.0,153,128
8106463,18.0,153,128
8109130,18.06,153,128
8111797,18.0,153,128
8114464,18.0,153,128
8117131,18.0,153,128
8119798,18.0,153,128
8122465,18.0,153,128
8125132,18.0,153,128
8127799,18.0,153,128
8130466,18.0,153,128
8133133,18.0,153,128
8135800,18.0,153,128
8138467,18.0,153,128
8141134,18.06,153,128
8143801,18.0,153,128
8146468,18.0,153,128
8149135,18.0,153,128
8151802,18.0,153,128
8154469,18.0,153,128
8157136,18.0,153,128
8159803,18.0,153,128
8162470,18.0,153,128
8165137,18.0,153,128
8167804,18.0,153,128
8170471,18.0,153,128
8173138,18.0,153,128
8175805,18.0,153,128
8178472,18.0,153,128
8181139,18.0,153,128
8183806,18.0,153,128
8186473,18.0,153,128
8189140,18.0,153,128
8191807,18.0,153,128
8193933,18.0,153,128
8196600,18.0,153,128
8199267,18.0,153,128
8201934,18.0,153,128
8204450,18.0,153,128
8207117,18.0,153,128
8209784,18.0,153,128
8212451,18.0,153,128
8215118,18.0,153,128
8217785,18.0,153,128
8220452,18.0,153,128
8223119,18.0,153,128
8225786,18.0,153,128
8228453,18.0,153,128
8231120,18.0,153,128
8233787,18.0,153,128
8236454,18.0,153,128
8239121,18.0,153,128
8241788,18.0,153,128
8244455,18.0,153,128
8247122,18.0,153,128
8249789,18.0,153,128
8252456,18.0,153,128
8255123,18.0,153,128
8257790,18.0,153,128
8260457,18.0,153,128
8263124,18.0,153,128
8265791,18.0,153,128
8268458,18.0,153,128
8271125,18.0,153,128
8273792,18.0,153,128
8276459,18.0,153,128
8279126,18.0,153,128
8281793,18.0,153,128
8284460,18.0,153,128
8287127,18.0,153,128
8289794,18.0,153,128
8292461,18.0,153,128
8295128,18.0,153,128
8297795,18.0,153,128
8300462,18.0,153,128
8303129,18.0,153,128
8305796,18.0,153,128
8308463,18.0,153,128
8311130,18.0,153,128
8313797,18.0,153,128
8316464,18.0,153,128
8319131,18.0,153,128
8321798,18.0,153,128
8324465,18.0,153,128
8327132,18.0,153,128
8329799,18.0,153,128
8332466,18.0,153,128
8335133,18.0,153,128
8337800,17.94,153,128
8340467,18.0,153,128
8343134,18.0,153,128
8345801,18.0,153,128
8348468,18.0,153,128
8351135,17.94,153,128
8353802,18.0,153,128
8356469,18.0,153,128
8359136,18.0,153,128
8361803,17.94,153,128
8364470,17.94,153,128
8367137,17.94,153,128
8369804,17.94,153,128
8372471,17.94,153,128
8375138,17.94,153,128
8377805,17.94,153,128
8380472,17.94,153,128
8383139,17.94,153,128
8385806,17.94,153,128
8388473,17.94,153,128
8391140,17.94,153,128
8393807,17.94,153,128
8396474,17.94,153,128
8398820,17.94,153,128
8401487,17.94,153,128
8404154,17.94,153,128
8406821,17.94,153,128
8409488,17.94,153,128
8412155,17.94,153,128
8414822,17.94,153,128
8417489,17.94,153,128
8420156,17.94,153,128
8422823,17.94,153,128
8425490,17.94,153,128
8428157,17.94,153,128
8430824,17.94,153,128
8433491,17.94,153,128
8436158,17.94,153,128
8438825,17.94,153,128
8441492,17.94,153,128
8444159,17.94,153,128
8446826,17.94,153,128
8449493,17.94,153,128
8452160,17.94,153,128
8454827,17.94,153,128
8457494,17.94,153,128
8460161,17.94,153,128
8462828,17.94,153,128
8465495,17.94,153,128
8468162,17.94,153,128
8470829,17.94,153,128
8473496,17.94,153,128
8476163,17.94,153,128
8478830,17.94,153,128
8481497,17.94,153,128
8484164,17.94,153,128
8486831,17.94,153,128
8489498,17.94,153,128
8492165,17.94,153,128
8494832,17.94,153,128
8497499,17.94,153,128
8500166,17.94,153,128
8502833,17.94,153,128
8505500,17.94,153,128
8508167,17.94,153,128
8510834,17.94,153,128
8513501,17.94,153,128
8516168,17.94,153,128
8518835,17.94,153,128
8521502,17.94,153,128
8524169,17.94,153,128
8526836,17.94,153,128
8529503,17.94,153,128
8532170,17.94,153,128
8534837,17.94,153,128
8537504,17.94,153,128
8540171,17.94,153,128
8542838,17.94,153,128
8545505,17.94,153,128
8548172,17.94,153,128
8550839,17.94,153,128
8553506,17.94,153,128
8556173,17.94,153,128
8558840,17.94,153,128
8561507,17.94,153,128
8564174,17.94,153,128
8566841,17.94,153,128
8569508,17.94,153,128
8572175,17.94,153,128
8574842,17.94,153,128
8577509,17.94,153,128
8580176,17.94,153,128
8582843,17.94,153,128
8585510,17.94,153,128
8588177,17.94,153,128
8590844,17.87,153,128
8593511,17.94,153,128
8596178,17.94,153,128
8598845,17.94,153,128
8601512,17.94,153,128
8604179,17.94,153,128
8606846,17.94,153,128
8609513,17.94,153,128
8612180,17.94,153,128
8614847,17.94,153,128
8617514,17.94,153,128
8620181,17.94,153,128
8622848,17.94,153,128
8625515,17.94,153,128
8628182,17.94,153,128
8630849,17.87,153,128
8633516,17.94,153,128
8636183,17.94,153,128
8638850,17.87,153,128
8641517,17.94,153,128
8644184,17.94,153,128
8646851,17.94,153,128
8649518,17.87,153,128
8652185,17.94,153,128
8654852,17.94,153,128
8657519,17.87,153,128
8660186,17.87,153,128
8662853,17.87,153,128
8665520,17.87,153,128
8668187,17.94,153,128
8670854,17.94,153,128
8673521,17.94,153,128
8676188,17.87,153,128
8678855,17.87,153,128
8681522,17.87,153,128
8684189,17.87,153,128
8686856,17.87,153,128
8689523,17.87,153,128
8692190,17.87,153,128
8694857,17.87,153,128
8697524,17.87,153,128
8700191,17.87,153,128
8702858,17.87,153,128
8705525,17.87,153,128
8708192,17.87,153,128
8710859,17.87,153,128
8713526,17.87,153,128
8716193,17.87,153,128
8718860,17.87,153,128
8721527,17.87,153,128
8724194,17.87,153,128
8726861,17.87,153,128
8729528,17.87,153,128
8732195,17.87,153,128
8734862,17.87,153,128
8737529,17.87,153,128
8740196,17.87,153,128
8742863,17.87,153,128
8745530,17.87,153,128
8748197,17.87,153,128
8750864,17.87,153,128
8753531,17.87,153,128
8756198,17.87,153,128
8758865,17.87,153,128
8761532,17.87,153,128
8764199,17.87,153,128
8766866,17.87,153,128
8769533,17.87,153,128
8772200,17.87,153,128
8774867,17.87,153,128
8777534,17.87,153,128
8780201,17.87,153,128
8782868,17.87,153,128
8785535,17.87,153,128
8788202,17.87,153,128
8790869,17.87,153,128
8793536,17.87,153,128
8796203,17.87,153,128
8798870,17.87,153,128
8801537,17.87,153,128
8804204,17.87,153,128
8806871,17.87,153,128
8809538,17.87,153,128
8812205,17.87,153,128
8814872,17.87,153,128
8817539,17.87,153,128
8820206,17.87,153,128
8822873,17.87,153,128
8825540,17.87,153,128
8828207,17.87,153,128
8830874,17.87,153,128
8833541,17.87,153,128
8836208,17.87,153,128
8838875,17.87,153,128
8841542,17.87,153,128
8844209,17.87,153,128
8846876,17.87,153,128
8849543,17.87,153,128
8852210,17.87,153,128
8854877,17.87,153,128
8857544,17.87,153,128
8860211,17.87,153,128
8862878,17.87,153,128
8865545,17.87,153,128
8868212,17.87,153,128
8870879,17.87,153,128
8873546,17.87,153,128
8876213,17.87,153,128
8878880,17.87,153,128
8881547,17.87,153,128
8884214,17.87,153,128
8886881,17.87,153,128
8889548,17.87,153,128
8892215,17.87,153,128
8894882,17.87,153,128
8897549,17.87,153,128
8900216,17.87,153,128
8902883,17.87,153,128
8905550,17.87,153,128
8908217,17.87,153,128
8910884,17.81,153,128
8913551,17.87,153,128
8916218,17.81,153,128
8918885,17.87,153,128
8921552,17.87,153,128
8924219,17.81,153,128
8926886,17.87,153,128
8929553,17.81,153,128
8932220,17.81,153,128
8934887,17.81,153,128
8937554,17.81,153,128
8940221,17.81,153,128
8942888,17.81,153,128
8945555,17.81,153,128
8948222,17.81,153,128
8950889,17.81,153,128
8953556,17.81,153,128
8956223,17.81,153,128
8958890,17.81,153,128
8961557,17.81,153,128
8964224,17.81,153,128
8966891,17.81,153,128
8969558,17.81,153,128
8972225,17.81,153,128
8974892,17.81,153,128
8977559,17.81,153,128
8980226,17.87,153,128
8982893,17.81,153,128
8985560,17.81,153,128
8988227,17.81,153,128
8990894,17.81,153,128
8993561,17.81,153,128
8996228,17.81,153,128
8998895,17.81,153,128
9001562,17.81,153,128
9004229,17.81,153,128
9006896,17.81,153,128
9009563,17.81,153,128
9012230,17.81,153,128
9014897,17.81,153,128
9017564,17.81,153,128
9020231,17.81,153,128
9022898,17.81,153,128
9025565,17.81,153,128
9028232,17.81,153,128
9030899,17.81,153,128
9033566,17.81,153,128
9036233,17.81,153,128
9038900,17.81,153,128
9041567,17.81,153,128
9044234,17.81,153,128
9046901,17.81,153,128
9049568,17.81,153,128
9052235,17.81,153,128
9054902,17.81,153,128
9057569,17.81,153,128
9060236,17.81,153,128
9062902,17.81,153,128
9065569,17.81,153,128
9068236,17.81,153,128
9070903,17.81,153,128
9073570,17.81,153,128
9076237,17.81,153,128
9078904,17.81,153,128
9081571,17.81,153,128
9084238,17.81,153,128
9086905,17.81,153,128
9089572,17.81,153,128
9092239,17.81,153,128
9094906,17.81,153,128
9097573,17.81,153,128
9100240,17.81,153,128
9102907,17.81,153,128
9105574,17.81,153,128
9108241,17.81,153,128
9110908,17.81,153,128
9113575,17.81,153,128
9116242,17.81,153,128
9118909,17.81,153,128
9121575,17.81,153,128
9124242,17.81,153,128
9126909,17.81,153,128
9129576,17.81,153,128
9132243,17.81,153,128
9134909,17.81,153,128
9137575,17.81,153,128
9140242,17.81,153,128
9142909,17.81,153,128
9145576,17.81,153,128
9148242,17.81,153,128
9150909,17.75,153,128
9153576,17.75,153,128
9155794,17.81,153,128
9158461,17.75,153,128
9161128,17.81,153,128
9163794,17.75,153,128
9166461,17.75,153,128
9169128,17.75,153,128
9171795,17.81,153,128
9174462,17.75,153,128
9177129,17.75,153,128
9179795,17.75,153,128
9182462,17.75,153,128
9185129,17.75,153,128
9187795,17.75,153,128
9190462,17.75,153,128
9193128,17.75,153,128
9195795,17.75,153,128
9198461,17.75,153,128
9201128,17.75,153,128
9203794,17.75,153,128
9206460,17.75,153,128
9209126,17.75,153,128
9211792,17.75,153,128
9214458,17.75,153,128
9217124,17.75,153,128
9219791,17.75,153,128
9222457,17.75,153,128
9225123,17.75,153,128
9227789,17.75,153,128
9230456,17.75,153,128
9233122,17.75,153,128
9235789,17.75,153,128
9238456,17.75,153,128
9241122,17.75,153,128
9243789,17.75,153,128
9246455,17.75,153,128
9249122,17.75,153,128
9251788,17.75,153,128
9254455,17.75,153,128
9257122,17.75,153,128
9259788,17.75,153,128
9262455,17.75,153,128
9265122,17.75,153,128
9267789,17.75,153,128
9270456,17.75,153,128
9273123,17.75,153,128
9275789,17.75,153,128
9278456,17.75,153,128
9281122,17.75,153,128
9283788,17.75,153,128
9286454,17.75,153,128
9289120,17.75,153,128
9291787,17.75,153,128
9294453,17.75,153,128
9297119,17.75,153,128
9299785,17.75,153,128
9302452,17.75,153,128
9305119,17.75,153,128
9307786,17.75,153,128
9310453,17.75,153,128
9313120,17.75,153,128
9315787,17.75,153,128
9318453,17.75,153,128
9321120,17.75,153,128
9323787,17.75,153,128
9326453,17.75,153,128
9329120,17.75,153,128
9331787,17.75,153,128
9334453,17.75,153,128
9337120,17.75,153,128
9339786,17.75,153,128
9342453,17.75,153,128
9345120,17.75,153,128
9347694,17.75,153,128
9350361,17.75,153,128
9353028,17.75,153,128
9355695,17.75,153,128
9358362,17.75,153,128
9361028,17.75,153,128
9363695,17.75,153,128
9366362,17.75,153,128
9369029,17.75,153,128
9371696,17.75,153,128
9374363,17.75,153,128
9377030,17.75,153,128
9379696,17.69,153,128
9382363,17.75,153,128
9390342,17.75,153,128
9393008,17.75,153,128
